"t","Scenario","Demand"
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",582.308973252164
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",582.308973252164
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",582.308973252164
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",762.218472770667
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",759.665299790319
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",757.112126809971
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",754.558953829623
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",764.771645751015
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",752.005780849275
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",749.452607868927
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",747.989570096657
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",747.989570096657
2031,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",747.989570096657
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",974.547828640232
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",971.479770216853
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",968.411711793474
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",965.343653370096
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",977.615887063611
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",962.275594946717
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",959.207536523338
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",957.453533110601
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",957.453533110601
2031,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",957.453533110601
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",632.977894942278
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",630.847080704807
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",628.716266467336
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",626.585452229866
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",635.108709179749
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",624.454637992395
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",622.323823754924
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",621.088386748779
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",621.088386748779
2031,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",621.088386748779
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",835.352785404725
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",832.050734049665
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",828.748682694606
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",825.446631339547
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",838.654836759784
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",822.144579984488
